,asin,title,overall,vote,verified,reviewTime,reviewerID,style,reviewerName,reviewText,summary,unixReviewTime,image
4155,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,3.0,,True,"09 2, 2014",A7AWWNS0Z7GQB,{'Style:': ' 3 Color'},The Great Garu,Cheap keyboard but my sister has bad eyesight so the back light helps,Three Stars,1409616000,
4156,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,3.0,,True,"09 1, 2014",A2CE6PKR9Q8965,{'Style:': ' 3 Color'},genogeno,"The backlighting is very nice and bright.......great for working on the computer at night.  The keys themselves are a different story........they are not very responsive, stick and are hard to type on.  I would not purchase this again keyboard nor recommend it.",The backlighting is very nice and bright,1409529600,
4157,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,2.0,,True,"08 30, 2014",AKW2XMREXIADK,{'Style:': ' 3 Color'},Gamermomstl,"Bought this for my husband, didn't make it a week before he was complaining out the keys sticking. He really hated it.",He really hated it.,1409356800,
4158,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,3.0,,True,"08 29, 2014",A1SRKWVF4K6ZQF,{'Style:': ' 3 Color'},William Hofmeister,"I love the backlit aspect to this keyboard. However, this is the worst keyboard for sicking keys. If you don't mind retyping a lot, its okay. I have typed four sentences and made four errors. As a said, the backlit aspect of it is great. They need to do some work on the basic key operation part though.","Keys stick, but you can see them really well.",1409270400,
4159,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,True,"08 29, 2014",A2CQF8O34JR7S8,{'Style:': ' 3 Color'},Charlie,This keyboard was a birthday present for my 90 yr old mom.  She was thrilled with the big letters and the different colors.  She has experimented with the back light colors at different times of the day.  I've heard many times from her how easy it is to use and the large letters are a huge bonus. She also likes the soft keys across the top but only uses two of them.  I actually have keyboard envy!  I would recommend.,perfect gift for mom,1409270400,
4160,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,2.0,,True,"08 27, 2014",ADHM9X3ZPMR9A,{'Style:': ' 3 Color'},Glen Harriman,"I only gave this keyboard 2 stars because the keys light up brightly and you can select different colors to suit your taste.  Other than that, it's difficult to use because the keys stick, some are difficult to push down when you're typing fast and as a result, it's not as responsive a keyboard as I'm used to with other brands.  I wouldn't buy this keyboard again.",Brightly Lit Keys Don't Make Up for Functionality Issues,1409097600,
4161,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,True,"08 23, 2014",AFIYECBUCJILE,{'Style Name:': ' 5 Color'},wicked,"this is by and large the greatest computer keyboard I've ever seen. the choice of colors to backlight the keys is very, very good. I slowly losing my eyesight so was thrilled when I found this item and got it hooked up. I can see the keys(large print) and the backlight adds that much more to my seeing the keys. and I don't need a lamp to type messages. thank you Azio",losing your sight-------get one of these,1408752000,
4162,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,True,"08 22, 2014",A1K4BUELX3T9F1,{'Style:': ' 3 Color'},Eyal volkmar,good stuff,Five Stars,1408665600,
4163,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,True,"08 22, 2014",A3T4SOGWEVBTXH,{'Style:': ' 3 Color'},HenryB,Excellent !!  Good Product...,Excellent!! Good Product,1408665600,
4164,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,4.0,,True,"08 21, 2014",AZ9C0OTOBVMG3,{'Style:': ' 3 Color'},ThePwrSerg,"Accidental double or wron keystroke happen frequently if your a fasdt typer..,.,. loock at what I just tyuped..",wrong keys...?,1408579200,
4165,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,True,"08 21, 2014",A1QMD69X4ZER0P,{'Style:': ' 3 Color'},drfixer,"Works perfectly and the lighted keys are a definate plus. At the press of a button you can change the color from blue to red then a mix of blue/red. I prefer red.  My only complaint is that there is no key/sw to turn off the light as they get their power from the usb port.
Since my usb port is right on top of my desk, I found I can turn off the lights by pulling the plug slightly out. Doing this when powering down for the night also turns out the lights.  Save power!",Work in the dark keyboard,1408579200,
4166,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,True,"08 21, 2014",A32KG0R74NFM0Q,{'Style:': ' 3 Color'},Ruth Baeza,ez to see,Five Stars,1408579200,
4167,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,False,"08 19, 2014",A2OENIKNQ6P5WW,{'Style:': ' 3 Color'},bjsmith,"This is a great key board, My brother-in (from Germany) liked it so much, he had me order one for him to take back to Gerrmany.",This is a great key board,1408406400,
4168,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,True,"08 18, 2014",A35VV02HJRLEZB,{'Style:': ' 3 Color'},Dimitri V. Fields,"If you like a wired keyboard, I was very happy with this one. the keys work well, and I love that it is backlit, so i can use it in low light.",If you like a wired keyboard,1408320000,
4169,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,True,"08 16, 2014",AXGOIMFRCDG6V,{'Style:': ' 3 Color'},N. P. Adams,Love it,Five Stars,1408147200,
4170,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,True,"08 16, 2014",A61OYQ42OKE14,{'Style Name:': ' 5 Color'},Sparks70,"I have low vision problems.  I love this keyboard.  The characters are very large.  When lighted, the characters are very bright and
there is NO lightleak around the keys.  All are evenly lit......none brighter than others.  The light level is adjustable from nothing to
very bright and color (Yellow, Blue, Red, Pink and Green) is selectable.  The keyboard is full size including the numerica pad. The
keys are not padded but the stroke is reasonable, responsive and only slightly noisy.  I have had it only a few months, but am thus
far very happy and at the price, would buy a replacement when/if necessary.",LOVE this keyboard,1408147200,
4171,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,True,"08 15, 2014",A3UGBAPMONN6SH,{'Style Name:': ' 5 Color'},L. Hogue,"Bought this for my boyfriend because he does alot of typing in the night time, so the bigger lettering and the back light is perfect.  He loves to change the color depending on his moods.  I love the yellow color (found only in the 5 light version I believe).  Changing the colors is as easy as pushing a single key on the keyboard.  No other user interaction is needed.  Plug and play, just that simple.",Awesome product!,1408060800,
4172,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,True,"08 14, 2014",AZFESI3M4HWH4,{'Style:': ' 3 Color'},W. Amerson,Really greatproduct. I was satisfied on how well lit this keyboard was. It made typing in the dark a lot faster and the big numbers in the keyboard made it a lot easier to see and to use at night,great keyboard,1407974400,
4173,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,True,"08 14, 2014",A3AFNCLTP9FK4A,{'Style:': ' 3 Color'},Shirl Ann Talbott,"When this one dies, I am definitely getting another one of these!  Fantastic keyboard with a variety of colors.  Large letters and backlit, very easy on the eyes!",Fantastic keyboard with a variety of colors,1407974400,
4174,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,True,"08 11, 2014",ADC46P8NYV15U,{'Style:': ' 3 Color'},R. Goorey,well worth the money,Five Stars,1407715200,
4175,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,True,"08 10, 2014",A33X33C2QVAYZS,{'Style:': ' 3 Color'},kenneth farrand,i love the keyboard but it does not work very well. it will not shut off or change colors. i emailed the seller and it is being handled.i want one that works,i love the keyboard but it does not work very well,1407628800,
4176,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,4.0,,True,"08 8, 2014",A3CP7OAPIZGHF9,{'Style:': ' 3 Color'},JJ Mel,"Nice large size letters (lite up) ...  had it a few months and it works fine and ez to use.  Reasonable price, Quality ... so Recommend.",Good Quality @ Reasonable Price (Large Letters) - Recommend,1407456000,
4177,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,3.0,,False,"08 7, 2014",A3Q7V9MBVEHLYI,{'Style:': ' 3 Color'},Chad C.,"It is cheap and the letters are not straight on the keyboard, but we use it in the shipping area of out business...so not really a concern.","good price, but you get what you pay for.",1407369600,
4178,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,True,"08 7, 2014",A1OCW6CMTTPQET,{'Style:': ' 3 Color'},Massie0107,BIG letters haha but 3 color options and so easy to clen and it works great.,awesome keyboard,1407369600,
4179,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,False,"08 7, 2014",A2UFLZSK12LG46,{'Style Name:': ' 5 Color'},Joe Hartsfield,"hell of a deal , I should have bought more , great product",great product,1407369600,
4180,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,True,"08 6, 2014",A25EROSAPW5EFC,{'Style:': ' 3 Color'},bcsclan,Using the keyboard right now and its great for an old guy like myself. Large letters and lighhts up for eazy viewing.,good for us old guys,1407283200,
4181,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,True,"08 2, 2014",A1FG2N8OAFNN6X,{'Style:': ' 3 Color'},James Scalici,"I bought this one for my M I L, I already have one for myself and like it, like the big print and buttons.","I already have one for myself and like it, like the big print and buttons",1406937600,
4182,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,True,"08 1, 2014",A1E8GWVH62GPRA,{'Style:': ' 3 Color'},Amazon Customer,I really like this keyboard.  The keys are not only back-lit but are over-sized making it easier to use for those of us who have arthritis in our fingers.  I picked this one out because of the shortcut keys that I use and appreciate.  Cannot believe the quality of this keyboard for the price.,"Wired Keyboard, back-lit keyboard, large key keyboard, computer hardware",1406851200,
4183,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,3.0,,False,"07 31, 2014",A2K3PNY4S9F74J,{'Style:': ' 3 Color'},Elliot Worman,The keys stick like crazy!  Or just don't press at all.  The lights are pretty great though.,Good and bad,1406764800,
4184,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,1.0,,True,"07 31, 2014",A33E9US9191ALI,{'Style:': ' 3 Color'},mark,It wouldn't work on my Mac-Mini!,Not compatable with my Mac!,1406764800,
4185,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,True,"07 29, 2014",A2W7Y5ZJB2EHIS,{'Style Name:': ' 5 Color'},LARRY,very nice especially in a dark room !!!!!!!!!!!!,Five Stars,1406592000,
